X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
0.8503215, 0.3708297, 0.9772998, 0.6941632, 0.9236134, 0.8507743, 0.6995714, 0.9702654, 0.2804451, 0.9307006, 0.9214996, 0.01869351, 0.2280983, 0.5108671, 0.7754897, 0.5290684, 0.9689245, 0.6188391, 0.5724353, 0.6058368, 0.9214996, 0.01869351, 0.2721436, 0.3716326, 0.5793427, 0.2599292, 0.8636572, 0.3034014, 0.7152901, 0.4068548, 0.9214996, 0.01869351, 0.4204197, 0.1572654, 0.5592788, 0.06521825, 0.720038, 0.01711823, 0.9214996, 0.01869351, 0.9214996, 0.01869351, Tornado
1, 0.627562, 0.9045736, 0.8877427, 0.5665243, 0.9937626, 0.1708788, 0.9833487, 0.01005752, 0.818056, 0.05808219, 0.600133, 0.05808219, 0.600133, 0.7125286, 0.5814819, 0.6091354, 0.6932628, 0.4442079, 0.6993459, 0.3005376, 0.6197, 0.2424578, 0.4766439, 0.4052223, 0.28081, 0.7090824, 0.243038, 0.7781898, 0.3593386, 0.5879008, 0.4334397, 0.3748201, 0.3441914, 0.3724785, 0.1594797, 0.497368, 0.06743779, 0.6089833, 0.003328899, 0.7238571, 0.01672871, Tornado
1, 0.6451054, 0.9571446, 0.8426554, 0.8103159, 0.9255074, 0.3427267, 1, 0.05080447, 0.8673551, 0.02883165, 0.6838461, 0.02883165, 0.6838461, 0.5964892, 0.5879858, 0.522745, 0.7087214, 0.3916154, 0.7218513, 0.1990477, 0.6067644, 0.1185054, 0.4335198, 0.4342573, 0.289268, 0.6952883, 0.2818164, 0.7790897, 0.3989696, 0.6235645, 0.4753894, 0.2597088, 0.2974195, 0.3094219, 0.1170239, 0.4529198, 0.0318707, 0.6737356, 0.02410644, 0.6737356, 0.02410644, Tornado
0.9882284, 0.4723567, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 1, 0.3931799, 0.7993187, 0.8912651, 0.3450586, 0.9907262, 0.02130405, 0.7340619, 0.7776165, 0.5801224, 0.3981546, 0.6193926, 0.5558081, 0.378654, 0.6461653, 0.4247598, 0.3116853, 0.1874261, 0.6321054, 0.02536969, 0.7509652, 0, Tornado
1, 0.5115829, 0.9600356, 0.7651264, 0.7160688, 0.9365069, 0.4398266, 1, 0.1000521, 0.8916059, 0.0262365, 0.671254, 0.0262365, 0.671254, 0.6878041, 0.4902211, 0.7739474, 0.5868585, 0.5887812, 0.6417456, 0.3402925, 0.5697484, 0.2418626, 0.4154763, 0.3867775, 0.2955851, 0.6921065, 0.2531294, 0.6325392, 0.3615695, 0.4616947, 0.3779734, 0.282542, 0.2602922, 0.375282, 0.09537791, 0.6291523, 0.01918523, 0.7208835, 0.002044094, 0.733809, 0, Tornado
0.9801623, 0.5856566, 0.8968211, 0.8657374, 0.6757393, 0.9767357, 0.1803955, 0.938342, 0.01868537, 0.7209167, 0.1211779, 0.5903568, 0.5512933, 0.4797754, 0.8016148, 0.5357276, 0.6901685, 0.6303622, 0.4269527, 0.5879584, 0.2377638, 0.443389, 0.2890577, 0.3033655, 0.5774022, 0.2017718, 0.7999218, 0.266831, 0.7195526, 0.346947, 0.4639201, 0.3168932, 0.3114516, 0.1817832, 0.475298, 0.04235359, 0.6049933, 0.01523781, 0.7443067, 0.05728762, 0.7548578, 0.09343895, Tornado
0.9930113, 0.6286053, 0.9010532, 0.9037739, 0.6181073, 0.9801583, 0.2941984, 0.9901373, 0.04153062, 0.8865347, 0.02476065, 0.6959249, 0.5099319, 0.5479126, 0.7787837, 0.6370889, 0.6894174, 0.7211996, 0.3564476, 0.6764153, 0.7967646, 0.06730742, 0.1359791, 0.4783727, 0.6022639, 0.2305774, 0.7785024, 0.2635714, 0.8270974, 0.4152824, 0.7967646, 0.06730742, 0.3100671, 0.3071681, 0.4245842, 0.09549383, 0.5228277, 0.03143454, 0.7223811, 0.005723895, 0.7967646, 0.06730742, Tornado
0.9301078, 0.5177363, 1, 0.7553277, 0.8156129, 0.9682317, 0.4899729, 0.9866617, 0.1205269, 0.915159, 0, 0.7738256, 0.07737949, 0.616484, 0.3073891, 0.5400352, 0.6212068, 0.562295, 0.5756478, 0.6455003, 0.2465866, 0.6533082, 0.1034233, 0.5557635, 0.1010986, 0.4565969, 0.4094743, 0.2655549, 0.5231234, 0.2830653, 0.5180085, 0.4065164, 0.3506357, 0.3943858, 0.2408713, 0.3267758, 0.3161728, 0.1385532, 0.5244303, 0.01440181, 0.5655121, 0, Tornado
0.9958811, 0.6300659, 0.8482059, 0.911782, 0.5649747, 0.9816884, 0.2790402, 0.9841461, 0, 0.800176, 0.03186043, 0.5739608, 0.2887495, 0.4907856, 0.6867128, 0.5377548, 0.727047, 0.6385354, 0.5041291, 0.7061145, 0.2928341, 0.6284137, 0.2775719, 0.4108633, 0.4299727, 0.2468089, 0.7271795, 0.2404846, 0.6481236, 0.3731161, 0.4137827, 0.3462281, 0.2412719, 0.1803403, 0.3311383, 0.04246612, 0.5179917, 0.002228679, 0.6880885, 0.03971708, 0.7084393, 0.08325981, Tornado
0.9539721, 0.4918336, 0.9888957, 0.7476227, 0.796111, 0.9300675, 0.444519, 0.9852828, 0.1914081, 0.942639, 0.02726675, 0.7136543, 0.3574635, 0.5683532, 0.7002111, 0.5369334, 0.6849521, 0.6512618, 0.349733, 0.6516982, 0.1800202, 0.5299101, 0.1625438, 0.4844615, 0.6160249, 0.28996, 0.7993097, 0.3561869, 0.6845851, 0.4328141, 0.3947835, 0.2960967, 0.4174329, 0.2127775, 0.6206143, 0.04201238, 0.7152193, 0, 0.7589122, 0.03419526, 0.7517896, 0.0117635, Tornado
